timestamp,coin,headline,description,source,price_usd,open,high,low,close,sentiment_label,sentiment_score
2025-04-27T14:00:38Z,BTC,"Over 40,000 Bitcoin Withdrawn From Exchanges This Week – Reaccumulation Starting?","Bitcoin has finally started to change its correlation with US equities, signaling a potential shift in market dynamics. Analysts are calling for an aggressive surge if BTC manages to hold current levels and continue pushing higher. Bulls are feeling increasin…",Bitcoinist,94228.275,93920.0,93984.42,93682.93,93734.86,neutral,1.0
2025-04-27T14:27:10Z,BTC,Michael Saylor hints at Bitcoin purchase as whales stack aggressively,"Whales and large institutions continue their aggressive Bitcoin accumulation, with Strategy hinting at another Bitcoin investment that may be announced on Monday.Strategy co-founder Michael Saylor hinted at another imminent Bitcoin (BTC) investment on April 2…",Cointelegraph,94228.275,93920.0,93984.42,93682.93,93734.86,neutral,0.9993
2025-04-27T14:41:25Z,BTC,"Bitcoin Extends Its Lead Over Traditional Markets As The U.S. Dollar Tumbles, Highlighting Strength In Crypto Amid Shifting Global Macro Trends",,Yahoo Entertainment,94228.275,93920.0,93984.42,93682.93,93734.86,positive,1.0
2025-04-27T14:47:34Z,BTC,Bitcoin supply on exchanges reaches lowest since 2018,"The supply of Bitcoin held on centralized exchanges has reached its lowest point since 2019 according to data from CryptoQuant. As of late April 2025, only about 2.5 million BTC remain on exchanges, representing a drop of 500,000 coins since the end of 2024. …",CryptoSlate,94228.275,93920.0,93984.42,93682.93,93734.86,negative,1.0
2025-04-27T14:48:59Z,BTC,Chart of the Week: Tariff Carnage Starting to Fulfill Bitcoin's 'Store of Value' Promise,"Chart of the Week: Tariff Carnage Starting to Fulfill Bitcoin's 'Store of Value' Promise
Traditional safe-haven assets like gold and the Swiss Franc have been joined by bitcoin as a refuge for investors.
What to know:
- April has been marked by extreme market…",Biztoc.com,94228.275,93920.0,93984.42,93682.93,93734.86,positive,0.8485
2025-04-27T15:00:31Z,BTC,Bitcoin trades at ‘40% discount’ as spot BTC ETF buying soars to $3B in one week,"Key takeaways:
Data suggests that Bitcoin currently trades at a 40% discount.
Over 36,000 Bitcoin were withdrawn from Coinbase and Binance on April 25.
Bitcoin’s fractal pattern from Q4 2024 could propel prices above $100,000 in April.
Bitcoin (BTC) is curren…",Biztoc.com,94228.275,93734.86,94086.96,93602.58,94060.09,neutral,1.0
2025-04-27T15:11:56Z,BTC,"Bitcoin Extends Its Lead Over Traditional Markets As The U.S. Dollar Tumbles, Highlighting Strength In Crypto Amid Shifting Global Macro Trends","Over the weekend, crypto markets rallied ahead of the futures open, continuing a trend of growing investor interest in alternative assets. Bitcoin led the charge, rising 3.70% on the day before giving back some of its gains as U.S. stock markets closed. The w…",Biztoc.com,94228.275,93734.86,94086.96,93602.58,94060.09,positive,1.0
2025-04-27T15:30:47Z,BTC,Is Bitcoin Price Breaking The Cycle Theory? Analyst Weighs In,"The Bitcoin price is believed to have always moved in a cyclical pattern — defined by distinct periods of upward, sideways, and downward movements — since its creation. However, this cycle theory appears to be under threat, with the premier cryptocurrency see…",Bitcoinist,94228.275,93734.86,94086.96,93602.58,94060.09,negative,0.9636
2025-04-27T16:00:58Z,ETH,"Ethereum whales pull back, but traders, watch out THIS ‘make-or-break’ level!","Ethereum faces bearish pressure as whale interest fades, with key levels determining its next move.",Ambcrypto.com,1798.966783,1797.95,1808.1,1793.09,1796.63,neutral,0.9999
2025-04-27T16:00:58Z,ETH,Ethereum Reclaims Local Range Against BTC – Can Bulls Target The Range High?,"Ethereum is holding firm above critical support levels as bulls attempt to reclaim the $1,850 zone. Price action remains cautious, as global trade conflicts and deteriorating macroeconomic conditions continue to weigh on investor sentiment across all markets.…",newsBTC,1798.966783,1797.95,1808.1,1793.09,1796.63,neutral,0.9998
2025-04-27T16:00:58Z,BTC,Ethereum Reclaims Local Range Against BTC – Can Bulls Target The Range High?,"Ethereum is holding firm above critical support levels as bulls attempt to reclaim the $1,850 zone. Price action remains cautious, as global trade conflicts and deteriorating macroeconomic conditions continue to weigh on investor sentiment across all markets.…",newsBTC,94228.275,94060.09,94173.91,93928.13,93985.9,neutral,0.9998
2025-04-27T16:51:04Z,BTC,Peter Schiff Questions Trump's Bitcoin Ambition Amid Trade Deficit Concerns: 'Resources Are Just Wasted',"Economist Peter Schiff says that President Donald Trump’s Bitcoin (CRYPTO: BTC)-centric policy contradicts his aim of correcting the U.S. trade imbalance with the world.
What Happened: In an X post on Saturday, Schiff wrote, “Trump’s goals of solving the prob…",Biztoc.com,94228.275,94060.09,94173.91,93928.13,93985.9,neutral,0.7303
2025-04-27T17:00:20Z,BTC,106K Bitcoin outflows raise questions: Is BTC’s price shift imminent?,"Bitcoin’s outflows suggest institutional accumulation, while cautious sentiment from derivatives data may limit short-term volatility.",Ambcrypto.com,94228.275,93985.89,94004.82,93787.93,93901.08,negative,0.941
2025-04-27T17:00:38Z,BTC,Bitcoin Open Interest Surges 20% In 20 Days – Leverage Sets The Stage For Volatility,"Bitcoin is still holding above the $94,000 level, showing clear signs of strength after months of selling pressure and extended consolidation. Bulls have regained short-term control, pushing prices higher as optimism grows across the market. However, the envi…",Bitcoinist,94228.275,93985.89,94004.82,93787.93,93901.08,positive,0.8472
2025-04-27T17:02:10Z,XRP,"ProShares to launch leveraged, short XRP futures ETFs on April 30","The first XRP futures ETF launched earlier this month, though approval of a spot XRP ETF has yet to come from the SEC.",Biztoc.com,2.246413,2.2371,2.2437,2.2126,2.2277,neutral,1.0
2025-04-27T17:30:27Z,BTC,"Bitcoin Faces Make-Or-Break Battle As 1.76 Million BTC Cluster Between $94,125 And $99,150","Bitcoin has entered an important zone in recent days, with the $94,500 price area standing out as an increasingly important battleground for its short-term trajectory. Although the leading cryptocurrency has made several attempts to clear this region during i…",newsBTC,94228.275,93985.89,94004.82,93787.93,93901.08,neutral,0.9999
2025-04-27T17:54:17Z,BTC,"Bitcoin Breaks $90K With Momentum, Just 17% Away From All-Time Highs — What Traders Should Watch Next",,Yahoo Entertainment,94228.275,93985.89,94004.82,93787.93,93901.08,positive,0.5975
2025-04-27T18:20:05Z,BTC,"Bitcoin Breaks $90K With Momentum, Just 17% Away From All-Time Highs — What Traders Should Watch Next","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
On Tuesday, during the New York trading session, Bitcoin made an aggressive move with strong momentum above $90,000 and traded toward the yearly open, which i…",Biztoc.com,94228.275,93901.09,93927.5,93727.08,93881.82,positive,0.5975
2025-04-27T18:30:31Z,BTC,"Bitcoin Eyes $124,000 As Golden Ratio Signals More Gains Ahead – Details","Prominent crypto analyst Burak Kesmeci has tipped Bitcoin (BTC) to hit a price target of $124,000 based on data from the Golden Ratio Multiplier price model. This bullish prediction comes after an impressive price surge in the past week, hinting that the prem…",Bitcoinist,94228.275,93901.09,93927.5,93727.08,93881.82,positive,0.9293
2025-04-27T18:32:00Z,XRP,XRP News: XenDex Fills Up More Than 30% of Its Presale as Community Activity Grows Rapidly,"SYDNEY, April 27, 2025 (GLOBE NEWSWIRE) -- The pace is unstoppable and XenDex is leading the charge. Just about three days into its presale, more than 30% of the $XDX token allocation has already been claimed, cementing XenDex’s position as one of the fastest…",GlobeNewswire,2.246413,2.2278,2.2346,2.2155,2.2333,positive,0.8429
2025-04-27T19:00:42Z,SOL,Solana Will Face A Pivotal Moment In May – Bear Market Bounce Or Bull Market Dip?,"Solana is trading at critical levels after a volatile week that saw major surges across the crypto market. While the rally has sparked optimism, analysts remain sharply divided. Some believe this is just a healthy correction within a broader bull cycle, while…",newsBTC,149.06305,148.57,149.28,148.32,149.18,negative,0.925
2025-04-27T19:04:18Z,BTC,"US spot bitcoin ETFs log $3 billion in weekly inflows, a 5-month high following BTC price spike","This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command…",Biztoc.com,94228.275,93881.82,94158.01,93793.12,94043.78,neutral,0.9915
2025-04-27T19:15:19Z,BTC,"Analyst Weighs In: Bitcoin Soared Nearly 11% Last Week, But Where's the Next Resistance Coming?","An influential cryptocurrency analyst flagged Bitcoin’s (CRYPTO: BTC) next resistance level and a potential bearish signal amid the apex cryptocurrency’s resurgence this week.
What Happened: Ali Martinez, known for his technical and on-chain analysis of top c…",Biztoc.com,94228.275,93881.82,94158.01,93793.12,94043.78,negative,0.9944
2025-04-27T20:00:20Z,SOL,"Venture Capital Firm Invests ~$50,000,000 in Solana-Based Decentralized AI Project: Report","A venture capital giant is reportedly investing tens of millions of dollars into a Solana (SOL)-based decentralized artificial intelligence (AI) project. Venture capital firm Paradigm is investing close to $50 million into AI startup Nous Research, a firm tha…",The Daily Hodl,149.06305,149.18,150.25,148.93,149.73,neutral,1.0
2025-04-27T20:00:22Z,ETH,Ethereum: Are fundamentals there?,"The following is a guest post and analysis from Shane Neagle, Editor In Chief fromThe Tokenist. Since the fertile but somewhat fraudulent initial coin offering (ICO) frenzy in 2017, Ethereum (ETH) remains second only to Bitcoin, now at 9x lesser market cap. O…",CryptoSlate,1798.966783,1798.12,1808.47,1797.08,1803.39,neutral,0.9899
2025-04-27T20:34:48Z,ETH,Ethereum community members propose new fee structure for the app layer,"Two Ethereum community members, Kevin Owocki and Devansh Mehta, proposed a dynamic fee structure for the Ethereum application layer to strike a balance between revenue generation for app builders and fairness in fee extraction.The April 27 proposal outlined a…",Cointelegraph,1798.966783,1798.12,1808.47,1797.08,1803.39,neutral,1.0
2025-04-27T21:00:44Z,BTC,Bitcoin eyes $100K—Could it be closer than we expect?,"Bitcoin is experiencing strong upward momentum but must reclaim, and flip $96k for a potential rally.",Ambcrypto.com,94228.275,94287.28,94434.79,94200.0,94433.5,neutral,0.9971
2025-04-27T21:49:54Z,BTC,apibtc 1.0.9,Python client for interacting with the Hyperlabs Bitcoin API,Pypi.org,94228.275,94287.28,94434.79,94200.0,94433.5,neutral,0.9996
2025-04-27T21:53:29Z,BTC,'Strategy is synthetically halving Bitcoin' — Author and analyst,"Michael Saylor's Strategy is ""synthetically halving Bitcoin"" (BTC) by purchasing half or more of the newly minted supply from miners every single month, according to Adam Livingston, a BTC analyst and author of ""The Bitcoin Age and The Great Harvest.""Livingst…",Cointelegraph,94228.275,94287.28,94434.79,94200.0,94433.5,neutral,0.9999
2025-04-27T21:57:50Z,BTC,"Bitcoin price chart looks set for $100K, SUI, AVAX, TRUMP and TAO expected to follow","Key points:<ul><li>Bitcoin booked a 10% gain in the past week and technical indicators remain bullish going into a new week.
</li><li>Analysts expect Bitcoin to gain an additional 40% by the end of the year
</li><li>Select altcoins are showing a positive bi…",Cointelegraph,94228.275,94287.28,94434.79,94200.0,94433.5,neutral,1.0
2025-04-27T23:15:00Z,BTC,Norway’s sovereign wealth fund lost $40B in Q1— Will it hedge risk by increasing Bitcoin exposure?,"Key takeaways: <ul><li>Norges Bank lost $40 billion in Q1 2025 as US tech stocks fell, exposing the risk of concentrated positions.
</li><li>The bank’s indirect Bitcoin exposure via stocks reached $356 million, raising sell pressure risk amid a global trade …",Cointelegraph,94228.275,94260.87,94545.45,94160.49,94328.29,neutral,0.8516
2025-04-27T23:19:32Z,XRP,U.S. SEC greenlights ProShares XRP futures ETFs for April 30 launch,"The U.S. Securities and Exchange Commission (SEC) has approved the launch of three XRP futures-based exchange-traded funds (ETFs) by ProShares Trust on April 30, an SEC filing shows. On Jan. 17, days before the now crypto-friendly President Donald Trump was i…",CryptoSlate,2.246413,2.2828,2.2839,2.2655,2.2665,neutral,1.0
2025-04-27T23:43:13Z,BTC,Top Bitcoin news right now.,"Key Points Research suggests Bitcoin ETFs saw $2.7 billion in inflows, potentially driving prices higher. It seems likely Bitcoin recently hit above $100,000 and trades around $94,000, with predictions for $150,000 in 2025. The evidence leans toward increasin…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29,neutral,0.9999
2025-04-27T23:49:04Z,BTC,Top Bitcoin news right now on Twitter X,"Key Points Research suggests Bitcoin ETFs saw significant inflows, with major firms like Ark Invest and BlackRock buying large amounts. It seems likely Bitcoin is trading around $94,000, with predictions for prices like $200,000, driven by institutional inter…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29,neutral,1.0
2025-04-27T23:49:44Z,BTC,Bitcoin: Write the top news in Eric Kim voice,"Yo, what’s good, crypto fam? It’s your boy Eric Kim, droppin’ the hottest Bitcoin news straight from the X streets, April 28, 2025. Let’s cut through the noise and get to the real talk—Bitcoin’s makin’ moves, and the vibe is straight-up electric. Here’s the t…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29,neutral,0.9993
2025-04-28T17:48:48Z,ETH,Bloomberg Strategists Say 'More Public Firms Might Rethink Crypto As US Exceptionalism Dims',"Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
-
Bloomberg strategists have said more firms may consider cryptocurrency treasury strategies.
-
Bitcoin has drawn praise for its relative strength and stabili…",Biztoc.com,1796.880471,1781.93,1785.4,1753.0,1763.28,negative,0.9721
2025-04-28T17:58:18Z,BTC,Strategy Just Dropped $1.42 Billion on Bitcoin -- Saylor Bets Even Bigger as Prices Surge,"As Bitcoin nears $100K, Strategy doubles down with its boldest buy since March, pushing toward a $100B valuation.",Yahoo Entertainment,95201.627857,94417.73,94523.81,93583.9,93833.51,negative,0.6892
2025-04-28T17:59:53Z,ETH,"Bitcoin, Ethereum ETFs Add $3.4 Billion in Major Comeback Week","Institutional investors appeared to take a back seat to individuals, CoinShares’ Head of Research said.",Decrypt,1796.880471,1781.93,1785.4,1753.0,1763.28,neutral,0.9876
2025-04-28T17:59:53Z,BTC,"Bitcoin, Ethereum ETFs Add $3.4 Billion in Major Comeback Week","Institutional investors appeared to take a back seat to individuals, CoinShares’ Head of Research said.",Decrypt,95201.627857,94417.73,94523.81,93583.9,93833.51,neutral,0.9876
2025-04-28T18:00:00Z,BTC,Global central bank gold rush could spark Bitcoin price run to new all-time highs,"Key takeaways: <ul><li>US Treasury funds saw $19 billion inflows, the highest since March 2023, as the 30-year yield fell 30 basis points.
</li><li>Foreign central banks cut US Treasury holdings to 23%, a 22-year low, as gold reserves hit 18%.
</li><li>Bitc…",Cointelegraph,95201.627857,93833.5,94032.18,93444.0,93734.04,positive,0.9979
2025-04-28T18:00:02Z,XRP,"Crypto Analyst Reveals XRP Price Crash In The Short-Term, Here’s The Target","XRP’s price outlook has taken an unexpected twist as one of its most ardent supporters, EGRAG CRYPTO, issued a short-term bearish prediction. Known across the crypto community for his unwavering bullish stance on XRP, EGRAG’s latest forecast has caught many b…",newsBTC,2.309158,2.2739,2.2873,2.2608,2.2757,neutral,0.9981
2025-04-28T18:00:37Z,SOL,Solana: Why THIS analytics firm expects SOL to hit $200 in May,"Despite the the $200 bullish target, an immediate obstacle was at $160.",Ambcrypto.com,148.91465,146.33,146.75,145.38,146.17,neutral,0.8187
2025-04-28T18:01:31Z,BTC,Swiss National Bank President Dismisses Calls To Hold Bitcoin As Reserve Asset,"Despite mounting pressure from the local crypto industry, the Swiss National Bank President has dismissed holding Bitcoin reserves.",ZyCrypto,95201.627857,93833.5,94032.18,93444.0,93734.04,neutral,0.9993
2025-04-28T18:05:58Z,BTC,"Monero Suddenly Explodes 41% After Hackers Launder $330,000,000 in Bitcoin With XMR","Monero (XMR) has outperformed the crypto market so far this week following what appears to be an attempt to launder stolen Bitcoin (BTC) through the “OG” privacy coin. Early Monday morning, XMR skyrocketed from $232 to $331 in about eight hours. In a post on …",The Daily Hodl,95201.627857,93833.5,94032.18,93444.0,93734.04,negative,0.7793
2025-04-28T18:10:48Z,BTC,"Watch This Bitcoin Indicator To Know If A Run To $100,000 Is Coming","Bitcoin‘s (CRYPTO: BTC) recent close above its bull market support band may be a potentially significant technical development, but the next two weeks will be crucial for determining whether this breakout is sustainable or merely another false signal.
What Ha…",Biztoc.com,95201.627857,93833.5,94032.18,93444.0,93734.04,neutral,0.9998
2025-04-28T18:16:24Z,XRP,Ripple’s XRP To See Billions In Inflows From Wall Street Following Heightened XRP ETF Green Light,"Although XRP ETFs are futures-based, meaning actual XRP does not back their price, plans are in place to introduce spot-based XRP ETFs soon.",ZyCrypto,2.309158,2.2739,2.2873,2.2608,2.2757,neutral,0.9993
2025-04-28T18:32:47Z,BTC,"The Daily: Suspicious bitcoin transaction sparks Monero price spike, Standard Chartered sees BTC rally to $120,000 in Q2 and more","This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command…",Biztoc.com,95201.627857,93833.5,94032.18,93444.0,93734.04,positive,0.7529
2025-04-28T18:35:00Z,SOL,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,148.91465,146.33,146.75,145.38,146.17,neutral,1.0
2025-04-28T18:35:00Z,XRP,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,2.309158,2.2739,2.2873,2.2608,2.2757,neutral,1.0
2025-04-28T18:35:00Z,BNB,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,602.252975,600.91,601.75,598.66,600.64,neutral,1.0
2025-04-28T18:35:00Z,ETH,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,1796.880471,1763.27,1768.64,1744.71,1757.99,neutral,1.0
2025-04-28T18:35:00Z,BTC,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,95201.627857,93833.5,94032.18,93444.0,93734.04,neutral,1.0
2025-04-28T18:41:02Z,BTC,"Michael Saylor Buys $1,420,000,000 Worth of Bitcoin (BTC), Says ‘Strategy Is Working’","Strategy (MSTR), formerly known as MicroStrategy, has added another massive amount of Bitcoin (BTC) to its books. Former Strategy CEO and founder Michael Saylor says the world’s largest corporate holder of BTC just purchased $1,420,000,000 worth of the flagsh…",The Daily Hodl,95201.627857,93833.5,94032.18,93444.0,93734.04,neutral,0.9999
2025-04-28T18:44:13Z,BTC,"Stock Market Today: Dow Jones Declines As Bitcoin Pulls Under $94,000; Bessent Gives This China Warning (Live Coverage)","Access to this page has been denied because we believe you are using automation tools to browse the website.
This may happen as a result of the following:
- Javascript is disabled or blocked by an extension (ad blockers for example)
- Your browser does not su…",Biztoc.com,95201.627857,93833.5,94032.18,93444.0,93734.04,negative,0.9769
2025-04-28T18:55:24Z,ETH,Ethereum consensus shifts on EVM upgrade,"Ethereum consensus shifts on EVM upgrade
Following a developer call Monday, EOF appears to be out of Fusaka fork
Juan Roballo/Shutterstock and Adobe modified by Blockworks
This is a segment from the 0xResearch newsletter. To read full editions, subscribe.
Eth…",Biztoc.com,1796.880471,1763.27,1768.64,1744.71,1757.99,neutral,0.9989
2025-04-28T19:00:29Z,BTC,Bitcoin eyes $108K as capital inflows strengthen bullish momentum – Willy Woo,The market may be hungry for more from Bitcoin.,Ambcrypto.com,95201.627857,93734.04,94110.0,93492.23,94100.39,positive,1.0
2025-04-28T19:00:59Z,XRP,ProShares XRP futures ETFs face launch delay,"ProShares XRP futures ETFs will not launch on April 30 despite filing clearance, Bloomberg analyst James Seyffart confirms.
The post ProShares XRP futures ETFs face launch delay appeared first on Crypto Briefing.",Crypto Briefing,2.309158,2.2756,2.2828,2.2657,2.2818,negative,1.0
2025-04-28T19:06:45Z,BTC,Bitcoin Exchange Supply Reaches 7-Year Low as Traders Hunker Down,The declining exchange balances and increasing fund inflows points to a renewed phase of accumulation.,Decrypt,95201.627857,93734.04,94110.0,93492.23,94100.39,negative,0.5722
2025-04-28T19:23:30Z,ETH,"Ethereum Foundation introduces new leadership model based on management team, board of directors","The Ethereum Foundation (EF) announced a restructuring of its leadership on April 28, highlighting the focus areas of its two co-executive directors and separating the work areas of its management team and board of directors.  The changes are part of an effor…",CryptoSlate,1796.880471,1757.99,1774.74,1754.7,1770.86,neutral,0.9939
2025-04-28T19:30:00Z,BTC,"Bitcoin price pullback to $91K possible, but onchain data highlights ‘healthy’ market fundamentals","Key Takeaways:<ul><li>Bitcoin’s year-over-year return and realized price metric signal strong long-term support from holders and suggest that BTC is currently undervalued.
</li><li> Standard Chartered estimates a Bitcoin price target in the $110,000–$120,000…",Cointelegraph,95201.627857,93734.04,94110.0,93492.23,94100.39,positive,1.0
2025-04-28T19:30:00Z,XRP,JA MINING: BTC & XRP Enthusiasts Explore Potential Rewards Through Bitcoin Mining,"London, UK, April 28, 2025 (GLOBE NEWSWIRE) -- Bitcoin (BTC) and Ripple (XRP) have both shown strong momentum in the past 24 hours. BTC prices stabilized above $94,000, 24-hour trading volume exceeded $20.5 billion, and net inflows of spot ETF funds hit a new…",GlobeNewswire,2.309158,2.2756,2.2828,2.2657,2.2818,neutral,1.0
2025-04-28T19:30:00Z,BTC,JA MINING: BTC & XRP Enthusiasts Explore Potential Rewards Through Bitcoin Mining,"London, UK, April 28, 2025 (GLOBE NEWSWIRE) -- Bitcoin (BTC) and Ripple (XRP) have both shown strong momentum in the past 24 hours. BTC prices stabilized above $94,000, 24-hour trading volume exceeded $20.5 billion, and net inflows of spot ETF funds hit a new…",GlobeNewswire,95201.627857,93734.04,94110.0,93492.23,94100.39,neutral,1.0
2025-04-28T19:30:34Z,ETH,"Ethereum Shows 4H Bearish Divergence – Can Bulls Hold $1,750?","Ethereum is now facing a critical test as it trades within a tight range, sitting below the $1,850 resistance and above the $1,750 support. After a strong recovery from the $1,400 level earlier this month, bulls have managed to stabilize price action, but the…",newsBTC,1796.880471,1757.99,1774.74,1754.7,1770.86,neutral,0.726
2025-04-28T19:33:11Z,BTC,Bitcoin on Track for Record Price This Quarter as Investors Reallocate Assets: Standard Chartered,The bank continues to be bullish on the price of the asset.,Decrypt,95201.627857,93734.04,94110.0,93492.23,94100.39,positive,0.9984
2025-04-28T19:50:34Z,XRP,Bitcoin Ethereum XRP Dogecoin Hold Firm After Last Week's Rally: What's Next,"Cryptocurrency markets are trading sideways on Monday, following a strong previous week that saw Bitcoin reclaim the $94,000 level.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,117
-0.2%
Ethereum (CRYPTO: ETH)
$1,771
-1.8%
Solana (CRYPTO: SOL)
$1…",Biztoc.com,2.309158,2.2756,2.2828,2.2657,2.2818,positive,0.6916
2025-04-28T19:50:34Z,ETH,Bitcoin Ethereum XRP Dogecoin Hold Firm After Last Week's Rally: What's Next,"Cryptocurrency markets are trading sideways on Monday, following a strong previous week that saw Bitcoin reclaim the $94,000 level.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,117
-0.2%
Ethereum (CRYPTO: ETH)
$1,771
-1.8%
Solana (CRYPTO: SOL)
$1…",Biztoc.com,1796.880471,1757.99,1774.74,1754.7,1770.86,positive,0.6916
2025-04-28T19:50:34Z,BTC,Bitcoin Ethereum XRP Dogecoin Hold Firm After Last Week's Rally: What's Next,"Cryptocurrency markets are trading sideways on Monday, following a strong previous week that saw Bitcoin reclaim the $94,000 level.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$94,117
-0.2%
Ethereum (CRYPTO: ETH)
$1,771
-1.8%
Solana (CRYPTO: SOL)
$1…",Biztoc.com,95201.627857,93734.04,94110.0,93492.23,94100.39,positive,0.6916
2025-04-28T19:57:36Z,BTC,"Bitcoin Holds Tight Despite Dismal Economic Data, Rising India/Pakistan Tensions",The Dallas Fed Manufacturing Index plunged to its lowest level since the COVID pandemic closed the economy.,CoinDesk,95201.627857,93734.04,94110.0,93492.23,94100.39,negative,0.9895
2025-04-28T19:57:36Z,BTC,"Bitcoin Holds Tight Despite Dismal Economic Data, Rising India/Pakistan Tensions",,Yahoo Entertainment,95201.627857,93734.04,94110.0,93492.23,94100.39,negative,0.9895
2025-04-28T20:00:07Z,BTC,"Bitcoin Is About To Begin Outperforming Gold, Says InvestAnswers – Here’s His Timeline","A widely followed crypto analyst and trader is forecasting that Bitcoin (BTC) will start outperforming gold. In a new video update, the host of InvestAnswers tells his 565,000 YouTube subscribers that the top crypto asset by market cap should outpace gold ove…",The Daily Hodl,95201.627857,94100.39,94222.0,93787.61,94175.89,neutral,1.0
2025-04-28T20:00:44Z,SOL,"Mapping Solana’s move to $160 – Traders, what should you expect",Solana tests major resistance as whale moves and bullish bets intensify.,Ambcrypto.com,148.91465,147.07,147.07,146.32,146.68,neutral,0.9933
2025-04-28T20:01:40Z,BTC,"Bitcoin Holds Tight Despite Dismal Economic Data, Rising India/Pakistan Tensions","fell early in the U.S. trading session, but mostly held firm as poor macroeconomic news rolled in.
The top cryptocurrency late in the day was trading just below $95,000, up 0.5% over the past 24 hours. The CoinDesk 20 — an index of the top 20 largest cryptocu…",Biztoc.com,95201.627857,94100.39,94222.0,93787.61,94175.89,negative,0.9895
2025-04-28T20:30:00Z,SOL,"Bitcoin price consolidation likely as US Core PCE, manufacturing, and jobs reports print this week","Key takeaways: <ul><li>A week full of US macroeconomic reports could impact Bitcoin traders’ sentiment. 
</li><li>Bitcoin’s rally could stall if there’s a sharp reduction in spot buy volumes.
</li><li>If PCE, the ISM PMI, and jobs data align with market exp…",Cointelegraph,148.91465,147.07,147.07,146.32,146.68,neutral,0.9996
2025-04-28T20:30:00Z,BTC,"Bitcoin price consolidation likely as US Core PCE, manufacturing, and jobs reports print this week","Key takeaways: <ul><li>A week full of US macroeconomic reports could impact Bitcoin traders’ sentiment. 
</li><li>Bitcoin’s rally could stall if there’s a sharp reduction in spot buy volumes.
</li><li>If PCE, the ISM PMI, and jobs data align with market exp…",Cointelegraph,95201.627857,94100.39,94222.0,93787.61,94175.89,neutral,0.9996
2025-04-28T20:57:16Z,BTC,New Bitcoin price all-time highs could occur in May — Here is why,"Key takeaways:
Heavy liquidations played a role in Bitcoin’s return to $95,000.
Bitcoin’s weakening correlation with stocks highlights its growing independence as an asset.
Bullish institutional investor positioning contrasts with retail traders’ caution, sup…",Biztoc.com,95201.627857,94100.39,94222.0,93787.61,94175.89,neutral,0.9993
2025-04-28T21:00:00Z,BTC,Monero Likely Pumped 50% Due To Suspected $330 Million Bitcoin Theft,"Onchain investigator ZachXBT flagged a suspicious $330.7 million Bitcoin transfer that was quickly laundered into Monero, causing XMR's price to spike by 50%. CoinTelegraph reports: The transaction, reported on April 28, saw funds moved from a potential victi…",Slashdot.org,95201.627857,94175.89,94920.0,94160.61,94787.2,neutral,0.993
